ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD03435,Navaldia,Yes,Water Supply,Earth,24.785,0.967,,1977.0,,0.59888,0.0,,24/03/2009,,,Low,Not Rated,18/06/2014,0.0812,602.5,11.1,29.0
SOAD08753,Navaldia,Yes,Water Supply,Concrete,7.473,0.227,,1965.0,,0.0,0.0,,28/09/1993,,,Low,Not Rated,18/06/2014,0.0948,35.5,23.3,45.0
SOAD07062,Navaldia,Yes,Flood Risk Reduction,Earth,17.81,0.583,166190.0,1966.0,,0.29353,50.60251,,,,,Low,Not Rated,18/06/2014,0.0935,266.0,5.7,
SOAD02404,Navaldia,Yes,Recreation,Earth,6.508,0.167,,1971.0,2001O,3.04956,53.2658,,30/03/2021,1.0,,High,Poor,,0.1046,925.6,811.5,8.3
SOAD08792,Navaldia,Yes,Recreation,Earth,9.822,0.667,,1962.0,,0.77421,29.29619,Uncontrolled,28/05/2013,,16.19,Low,Not Rated,28/05/2018,0.0583,88.2,434.1,4.9
SOAD11441,Navaldia,Yes,Flood Risk Reduction,Earth,17.126,0.49,179640.0,1961.0,,0.28959,45.27593,Uncontrolled,,,,Low,Not Rated,18/06/2014,0.0524,235.6,19.9,
SOAD00928,Navaldia,Yes,Water Supply,Earth,7.902,0.717,,,2010S,2.6004,0.0,Uncontrolled,30/11/2021,5.0,,Significant,Fair,16/05/2022,0.101,344.3,245.8,67.0
SOAD13413,Navaldia,Yes,Flood Risk Reduction,Earth,10.984,0.777,127640.0,1960.0,,0.45704,50.60251,,,,,Low,Not Rated,18/06/2014,0.0989,398.8,5.0,
SOAD15463,Navaldia,Yes,Fish and Wildlife Pond,Earth,18.691,0.433,106000.0,1985.0,,0.14381,29.29619,Uncontrolled,15/10/2020,5.0,,High,Satisfactory,05/08/2021,0.073,17.7,720.0,
SOAD17074,Navaldia,Yes,Flood Risk Reduction,Earth,11.189,1.158,90120.0,1968.0,,2.04486,26.6329,Uncontrolled,24/10/2018,5.0,,High,Fair,27/09/2019,0.082,470.0,641.2,
SOAD17212,Navaldia,Yes,Flood Risk Reduction,Earth,9.138,1.347,104740.0,1962.0,,0.79391,34.62277,Uncontrolled,05/05/2023,5.0,10.1,High,Not Rated,14/06/2021,0.0654,423.5,316.0,
SOAD16268,Navaldia,Yes,Recreation,Earth,13.9,1.067,,1977.0,2011S,1.56221,10.65316,,13/10/2020,1.0,,High,Fair,,0.1187,353.7,811.3,6.5
SOAD13838,Navaldia,Yes,Flood Risk Reduction,Earth,18.301,0.506,128820.0,1958.0,,0.23837,39.94935,,,,,Low,Not Rated,18/06/2014,0.0671,20.1,9.8,
SOAD12453,Navaldia,Yes,Irrigation,Earth,13.194,1.007,,1956.0,,1.10714,2351.68507,Uncontrolled,06/05/1982,,,Low,Not Rated,18/06/2014,0.0875,363.5,15.9,47.0
SOAD19306,Navaldia,Yes,Recreation,Earth,21.415,0.433,,1940.0,,0.84119,34.62277,Uncontrolled,10/12/2019,2.0,6.19,High,Poor,27/04/2018,0.132,661.4,152.2,6.9
SOAD18358,Navaldia,Yes,Flood Risk Reduction,Earth,15.792,1.121,250000.0,1988.0,,0.36051,29.29619,Uncontrolled,25/06/2018,5.0,5.04,High,Not Rated,25/06/2023,0.0531,356.2,141.8,
SOAD02186,Navaldia,Yes,Flood Risk Reduction,Earth,14.493,0.996,175700.0,1961.0,,0.34869,47.93922,,,,,Low,Not Rated,18/06/2014,0.1293,33.5,19.8,
SOAD16235,Navaldia,Yes,Flood Risk Reduction,Earth,13.487,2.12,222465.0,1976.0,,0.39006,34.62277,Uncontrolled,14/04/2021,5.0,,High,Fair,12/10/2021,0.0904,591.4,843.3,
SOAD19559,Navaldia,Yes,Recreation,Earth,2.916,7.167,,1951.0,,0.0,0.0,,26/02/1982,,,Low,Not Rated,18/06/2014,0.0678,38.3,7.7,6.6
SOAD10675,Navaldia,Yes,Flood Risk Reduction,Earth,17.889,0.653,116043.0,1957.0,,0.4925,37.28606,Uncontrolled,02/12/2019,5.0,9.48,High,Satisfactory,22/08/2022,0.0431,378.9,444.4,
SOAD02144,Navaldia,Yes,Flood Risk Reduction,Earth,13.049,0.967,163680.0,1968.0,,0.42355,31.95948,Uncontrolled,12/02/2018,5.0,,High,Not Rated,12/02/2023,0.1112,196.6,540.5,
SOAD10324,Navaldia,Yes,Flood Risk Reduction,Earth,24.516,0.563,176936.0,1976.0,,0.22458,21.30632,,04/03/2020,5.0,9.51,High,Satisfactory,30/04/2021,0.048,29.0,229.9,
SOAD18905,Navaldia,Yes,Flood Risk Reduction,Earth,13.116,0.792,163370.0,1965.0,,0.3742999999999999,50.60251,Uncontrolled,02/04/2008,,,Low,Not Rated,18/06/2014,0.0634,715.4,6.8,
SOAD09634,Navaldia,Yes,Flood Risk Reduction,Earth,14.055,0.749,153800.0,1976.0,,0.33096,31.95948,Uncontrolled,14/04/2021,5.0,,High,Fair,11/10/2021,0.0754,586.1,633.4,
SOAD18896,Navaldia,Yes,Other,Earth,4.435,8.8,,1945.0,,0.0,0.0,Uncontrolled,16/02/1977,,,Low,Not Rated,18/06/2014,0.1187,47.5,21.8,
SOAD16874,Navaldia,Yes,Recreation,Roller-Compacted Concrete,2.761,0.167,,1900.0,2011H;2011S,2.5413,98.54173,,15/07/2020,1.0,,High,Satisfactory,,0.0802,340.0,777.5,9.0
SOAD02527,Navaldia,Yes,Flood Risk Reduction,Earth,9.118,0.833,95000.0,1957.0,2020O,0.31717,34.62277,Uncontrolled,02/07/2020,,,Low,Not Rated,18/06/2014,0.0927,70.9,11.7,
SOAD13506,Navaldia,Yes,Flood Risk Reduction,Earth,12.241,0.555,100890.0,1967.0,,0.24428,42.61264,,,,,Low,Not Rated,18/06/2014,0.0817,495.9,23.7,
SOAD06617,Navaldia,Yes,Flood Risk Reduction,Earth,7.344,1.363,141000.0,1985.0,,0.42749,29.29619,Uncontrolled,07/12/2017,5.0,0.0,High,Not Rated,07/12/2022,0.0997,56.1,256.3,
SOAD18213,Navaldia,Yes,Flood Risk Reduction,Earth,10.066,1.452,151200.0,1957.0,,0.45507,39.94935,Uncontrolled,11/03/2020,5.0,,Significant,Fair,13/04/2020,0.1011,197.1,261.0,
SOAD16442,Navaldia,Yes,Flood Risk Reduction,Earth,6.234,0.772,84240.0,1963.0,,0.69935,311.60493,Uncontrolled,27/06/2023,5.0,14.63,Significant,Not Rated,27/04/2016,0.125,535.3,95.6,
SOAD01434,Navaldia,Yes,Other,Earth,4.448,4.8,,1957.0,,4.12518,0.0,,,,,Low,Not Rated,18/06/2014,0.1127,712.7,18.2,
SOAD15402,Navaldia,Yes,Flood Risk Reduction,Earth,16.141,1.067,183069.0,1974.0,,0.54569,50.60251,,23/11/1976,,,Low,Not Rated,18/06/2014,0.0649,43.7,9.9,
SOAD13017,Navaldia,No,Hydroelectric,Rockfill,31.91,0.25,,1967.0,,0.87468,26.6329,Uncontrolled,20/08/2022,3.0,8.43,Low,Satisfactory,11/04/2023,0.0823,450.5,160.2,79.1
SOAD01433,Navaldia,Yes,Flood Risk Reduction,Earth,13.23,1.142,223300.0,1956.0,2020O,0.39991,50.60251,Uncontrolled,02/07/2020,,,Low,Not Rated,18/06/2014,0.0626,308.4,10.0,
SOAD09831,Navaldia,Yes,Flood Risk Reduction,Earth,10.862,1.667,169080.0,1967.0,2005O;2008H,0.20488,26.6329,Uncontrolled,07/10/2020,5.0,4.51,High,Satisfactory,30/06/2017,0.0525,44.3,925.5,
SOAD12052,Navaldia,Yes,Flood Risk Reduction,Earth,17.874,0.962,456900.0,1962.0,,0.2501899999999999,21.30632,Uncontrolled,11/02/2020,5.0,,High,Fair,28/01/2021,0.0931,514.2,578.9,
SOAD11473,Navaldia,Yes,Flood Risk Reduction,Earth,16.786,0.517,171020.0,1966.0,2020O,0.31126,53.2658,Uncontrolled,18/07/2020,,,Low,Fair,22/07/2022,0.0734,175.2,7.0,
SOAD15327,Navaldia,Yes,Flood Risk Reduction,Earth,15.663,1.897,,1960.0,,0.45901,194.42017,Uncontrolled,12/02/2020,,,High,Fair,26/01/2021,0.0846,550.2,650.7,
SOAD17578,Navaldia,Yes,Flood Risk Reduction,Earth,18.696,0.7,247790.0,1962.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0806,35.7,16.1,
SOAD07612,Navaldia,Yes,Recreation,Earth,9.714,0.2,,1830.0,,1.39673,29.29619,,25/09/2020,1.0,,High,Poor,,0.1401,333.4,835.3,8.0
SOAD03140,Navaldia,Yes,Recreation,Earth,12.045,0.16,,1923.0,2003H;2003S;2006O,0.78997,146.48095,,13/12/2020,1.0,,High,Satisfactory,,0.0895,675.5,761.3,9.5
SOAD03307,Navaldia,Yes,Flood Risk Reduction,Earth,15.567,0.703,268700.0,1972.0,,0.33687,47.93922,,,,,Low,Not Rated,18/06/2014,0.1174,325.4,15.1,
SOAD14917,Navaldia,Yes,Flood Risk Reduction,Earth,10.522,2.633,296975.0,1971.0,,0.53781,34.62277,Uncontrolled,30/03/2021,5.0,,High,Fair,23/09/2021,0.0845,705.4,880.6,
SOAD16789,Navaldia,Yes,Flood Risk Reduction,Earth,19.202,1.088,440036.0,1985.0,,0.26595,58.59238,Uncontrolled,22/01/2020,5.0,23.86,High,Satisfactory,01/07/2020,0.0656,63.2,218.5,
SOAD01586,Navaldia,Yes,Flood Risk Reduction,Earth,10.17,1.15,101280.0,1976.0,,0.45113,69.24554,Uncontrolled,19/04/2021,2.0,4.79,High,Unsatisfactory,23/05/2022,0.1306,520.3,129.5,
SOAD19750,Navaldia,Yes,Flood Risk Reduction,Earth,13.975,0.817,136980.0,1963.0,,0.394,45.27593,Uncontrolled,,,,Low,Not Rated,18/06/2014,0.0891,370.0,23.3,
SOAD14736,Navaldia,Yes,Flood Risk Reduction,Earth,18.127,0.667,149344.0,1953.0,,1.37506,37.28606,Uncontrolled,29/03/2016,5.0,,High,Not Rated,29/03/2021,0.0605,113.5,493.1,
SOAD01026,Navaldia,Yes,Recreation,Buttress,22.823,0.2,,1914.0,,0.0,2663.29,,23/02/2010,,30.64,Significant,Not Rated,23/02/2015,0.1523,43.2,214.6,5.4
SOAD19162,Navaldia,No,Flood Risk Reduction,Rockfill,10.217,0.13,25000.0,1970.0,,0.0591,45.27593,,19/07/2019,5.0,,High,Not Available,,0.1011,15.9,651.0,
SOAD00052,Navaldia,Yes,Flood Risk Reduction,Earth,19.203,0.733,212418.0,1960.0,2010S,0.22655,39.94935,Uncontrolled,05/05/2022,5.0,9.4,High,Satisfactory,28/06/2022,0.0631,43.5,227.7,
SOAD06054,Navaldia,Yes,Recreation,Earth,18.216,0.473,,1966.0,,1.19776,29.29619,Uncontrolled,16/03/2021,1.0,,High,Poor,,0.1179,320.8,760.9,7.2
SOAD19890,Navaldia,Yes,Flood Risk Reduction,Earth,10.794,0.806,134020.0,1966.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0748,21.5,17.3,
SOAD08803,Navaldia,Yes,Recreation,Earth,8.64,0.617,,1960.0,,1.94833,69.24554,Uncontrolled,21/01/2010,,,Significant,Not Rated,21/01/2015,0.1128,464.2,89.1,8.9
SOAD18007,Navaldia,Yes,Flood Risk Reduction,Earth,16.063,0.72,191120.0,1966.0,,0.26792,58.59238,Uncontrolled,09/11/2018,5.0,,High,Fair,24/09/2019,0.0729,141.6,564.1,
SOAD05934,Navaldia,Yes,Flood Risk Reduction,Earth,15.654,0.604,118330.0,1961.0,,0.32111,47.93922,Uncontrolled,11/01/2022,5.0,6.23,High,Fair,16/11/2021,0.0901,39.1,98.3,
SOAD04710,Navaldia,Yes,Flood Risk Reduction,Earth,11.76,0.367,60160.0,1967.0,,0.0,45.27593,Uncontrolled,,,6.29,Low,Not Rated,18/06/2014,0.061,25.4,279.4,
SOAD03209,Navaldia,Yes,Flood Risk Reduction,Earth,9.083,0.923,91800.0,1958.0,,0.5122,53.2658,Uncontrolled,05/03/2019,5.0,3.09,High,Fair,24/09/2019,0.0929,370.7,801.0,
SOAD06344,Navaldia,Yes,Flood Risk Reduction,Earth,12.522,1.076,116864.0,1955.0,,0.43734,10.65316,,08/09/2013,,,Low,Not Rated,18/06/2014,0.1001,195.2,10.2,
SOAD10061,Navaldia,Yes,Flood Risk Reduction,Earth,13.59,0.55,,1956.0,1961S;1978H,0.4787099999999999,34.62277,Uncontrolled,22/02/2022,5.0,7.3,High,Satisfactory,30/11/2022,0.0746,510.9,364.3,
SOAD15447,Navaldia,Yes,Flood Risk Reduction,Earth,10.772,0.367,163380.0,1963.0,,0.33884,77.23541,Uncontrolled,15/10/2018,5.0,6.6,High,Fair,26/09/2019,0.0547,271.4,143.2,
SOAD17811,Navaldia,Yes,Flood Risk Reduction,Earth,10.425,0.858,157070.0,1983.0,,0.28171,23.96961,Uncontrolled,23/03/2017,5.0,5.84,High,Not Rated,23/03/2022,0.0598,215.7,149.9,
SOAD13008,Navaldia,Yes,Flood Risk Reduction,Earth,11.762,1.094,198841.0,1967.0,2018O,0.48856,55.92909,Uncontrolled,27/09/2018,5.0,6.53,High,Satisfactory,30/11/2018,0.0733,622.4,311.6,
SOAD02748,Navaldia,No,Flood Risk Reduction,Rockfill,30.114,0.423,419000.0,1970.0,,0.05713,42.61264,Uncontrolled,09/08/2023,5.0,,High,Not Available,,0.0925,10.1,550.1,
SOAD06452,Navaldia,Yes,Flood Risk Reduction,Earth,6.357,1.08,50110.0,1962.0,,0.6698,82.56199,Uncontrolled,18/09/2018,5.0,23.04,High,Fair,10/10/2019,0.0717,481.3,271.8,
SOAD16017,Navaldia,Yes,Flood Risk Reduction,Earth,11.084,0.825,82730.0,1971.0,,0.38612,29.29619,Uncontrolled,07/12/2017,5.0,,High,Not Rated,07/12/2022,0.1066,474.9,886.5,
SOAD18135,Navaldia,Yes,Flood Risk Reduction,Earth,13.664,0.333,99230.0,1969.0,,0.49644,45.27593,,,,,Low,Not Rated,18/06/2014,0.0926,618.9,8.3,
SOAD14635,Navaldia,Yes,Flood Risk Reduction,Earth,8.231,1.345,151570.0,1961.0,,0.34869,63.91896,,,,,Low,Not Rated,18/06/2014,0.0545,321.2,13.8,
SOAD19019,Navaldia,Yes,Flood Risk Reduction,Earth,22.069,0.233,,1994.0,2005O;2020F;2020H,0.74466,34.62277,,01/09/2020,1.0,,High,Fair,,0.1098,91.1,618.1,
SOAD14135,Navaldia,Yes,Irrigation,Earth,20.605,0.573,,1950.0,1963H,0.98697,191.75688,Uncontrolled,07/10/2021,5.0,,High,Fair,02/02/2022,0.0886,293.3,775.5,11.3
SOAD08666,Navaldia,Yes,Irrigation,Earth,3.59,0.042,,1948.0,,8.15974,178.44043,Uncontrolled,04/01/2011,5.0,0.84,Low,Not Rated,04/01/2016,0.0786,905.4,758.5,9.3
SOAD19242,Navaldia,Yes,Flood Risk Reduction,Earth,11.402,0.933,133100.0,1968.0,,0.42355,31.95948,Uncontrolled,31/01/2018,5.0,,High,Not Rated,31/01/2023,0.0524,65.3,776.1,
SOAD11817,Navaldia,Yes,Recreation,Earth,5.857,6.333,,1953.0,,0.42552,34.62277,Uncontrolled,19/03/2019,5.0,,High,Fair,29/06/2020,0.0953,181.2,748.5,3.6
SOAD17418,Navaldia,Yes,Recreation,Earth,3.772,0.058,,1865.0,,1.25095,5.32658,,20/01/2021,1.0,,High,Satisfactory,,0.0913,203.2,638.5,6.4
SOAD14516,Navaldia,Yes,Flood Risk Reduction,Earth,16.833,0.605,160230.0,1967.0,,0.0,0.0,Uncontrolled,22/06/2010,5.0,35.33,Significant,Not Rated,22/06/2015,0.1447,21.4,49.8,
SOAD06372,Navaldia,Yes,Flood Risk Reduction,Earth,14.218,0.694,260730.0,1962.0,,0.33293,114.52147,Uncontrolled,28/06/2023,5.0,3.27,High,Not Rated,06/04/2022,0.1003,165.4,267.0,
SOAD18753,Navaldia,Yes,Flood Risk Reduction,Earth,15.358,0.453,139043.0,1958.0,,0.27974,37.28606,,,,,Low,Not Rated,18/06/2014,0.0927,331.5,17.1,
SOAD13826,Navaldia,Yes,Flood Risk Reduction,Earth,20.009,0.658,203840.0,1968.0,,0.39991,63.91896,,,,,Low,Not Rated,18/06/2014,0.0694,117.5,23.6,
SOAD04302,Navaldia,Yes,Flood Risk Reduction,Earth,12.458,1.088,135084.0,1959.0,2005S,0.28959,31.95948,Uncontrolled,20/04/2017,5.0,4.7,High,Not Rated,20/04/2022,0.0604,122.7,319.5,
SOAD09262,Navaldia,Yes,Flood Risk Reduction,Earth,9.167,0.721,121060.0,1962.0,2011S,0.46098,37.28606,Uncontrolled,22/03/2018,5.0,,High,Not Rated,22/03/2023,0.0929,546.3,604.0,
SOAD02654,Navaldia,Yes,Recreation,Earth,11.268,0.5,,1934.0,1988H;1992H;2006S,0.0,0.0,Uncontrolled,07/05/2009,5.0,,Low,Not Rated,18/06/2014,0.0547,35.7,7.2,8.6
SOAD02199,Navaldia,Yes,Other,Earth,9.225,4.6,,1957.0,1979S,2.44477,2.66329,,09/12/2019,5.0,,High,Fair,01/07/2020,0.089,285.3,708.6,
SOAD02579,Navaldia,Yes,Flood Risk Reduction,Earth,15.381,0.84,220270.0,1976.0,,0.4944699999999999,55.92909,Uncontrolled,16/04/2019,5.0,20.13,High,Fair,25/11/2019,0.0679,77.4,132.1,
SOAD13105,Navaldia,Yes,Water Supply,Earth,35.011,0.4,,1957.0,2008H,0.33687,29.29619,,23/09/2020,1.0,,High,Poor,,0.1117,223.1,707.2,8.7
SOAD02027,Navaldia,Yes,Flood Risk Reduction,Earth,11.705,1.053,170480.0,1960.0,,0.50629,45.27593,,,,,Low,Not Rated,18/06/2014,0.099,30.2,23.0,
SOAD18564,Navaldia,Yes,Recreation,Earth,9.924,1.667,,1955.0,,0.0,0.0,Uncontrolled,03/02/1982,,,Low,Not Rated,18/06/2014,0.0744,14.6,23.2,5.0
SOAD17581,Navaldia,Yes,Flood Risk Reduction,Earth,14.195,1.485,323414.0,1964.0,,0.30141,47.93922,Uncontrolled,13/06/2023,5.0,,High,Not Rated,22/03/2022,0.0615,314.0,831.7,
SOAD03593,Navaldia,Yes,Flood Risk Reduction,Earth,9.76,1.277,184500.0,1975.0,,0.50826,39.94935,Uncontrolled,25/05/2023,5.0,,High,Not Rated,16/06/2021,0.0948,96.0,889.7,
SOAD16172,Navaldia,Yes,Flood Risk Reduction,Earth,13.758,1.578,,1961.0,,0.2167,55.92909,,,,10.09,Low,Not Rated,18/06/2014,0.0963,43.3,429.5,
SOAD14657,Navaldia,Yes,Flood Risk Reduction,Earth,15.318,0.908,180570.0,1969.0,,0.27777,42.61264,Uncontrolled,,,,Low,Not Rated,18/06/2014,0.1142,670.1,17.0,
SOAD08102,Navaldia,Yes,Flood Risk Reduction,Earth,14.604,0.632,161690.0,1963.0,,0.32899,58.59238,Uncontrolled,13/10/2020,5.0,,High,Fair,29/01/2021,0.0926,492.2,520.4,
SOAD09185,Navaldia,Yes,Water Supply,Earth,7.276,1.233,,1956.0,1985S,2.85847,0.0,,12/10/2010,,,Low,Not Rated,12/10/2015,0.0945,574.6,22.2,50.3
SOAD01297,Navaldia,Yes,Flood Risk Reduction,Earth,18.335,0.738,202550.0,1966.0,,0.3742999999999999,45.27593,Uncontrolled,09/11/2020,2.0,,High,Fair,01/03/2021,0.0947,451.5,503.5,
SOAD20029,Navaldia,Yes,Hydroelectric,Earth,15.665,0.85,,1930.0,,0.85498,12461.53391,,12/06/2018,5.0,,High,Not Rated,12/06/2023,0.1012,25.3,709.3,
SOAD18414,Navaldia,Yes,Water Supply,Earth,13.077,0.277,,1918.0,2006S,1.34157,125.17463,,08/06/2020,1.0,,High,Satisfactory,,0.1035,668.1,487.5,18.3
SOAD14142,Navaldia,Yes,Flood Risk Reduction,Earth,11.172,0.9,143225.0,2000.0,,0.43537,45.27593,Uncontrolled,29/07/2000,,,Low,Not Rated,18/06/2014,0.0999,407.6,22.1,
SOAD12738,Navaldia,Yes,Other,Earth,28.545,0.41,,,,0.54372,0.0,,20/04/2020,1.0,,High,Satisfactory,,0.0935,664.9,613.9,
SOAD18254,Navaldia,Yes,Water Supply,Earth,10.955,0.303,,1964.0,1967O;1985S,1.44401,58.59238,Uncontrolled,31/10/2019,5.0,38.13,High,Fair,07/01/2020,0.0954,250.6,237.3,59.0
SOAD16769,Navaldia,Yes,Irrigation,Earth,6.681,1.02,,1955.0,,0.0,0.0,,13/04/1977,,,Low,Not Rated,18/06/2014,0.0794,35.1,21.5,12.5
SOAD18743,Navaldia,Yes,Water Supply,Earth,38.849,0.278,,1913.0,,0.57721,87.88857,,23/09/2020,1.0,,High,Satisfactory,,0.0856,415.2,693.3,51.6
SOAD10752,Navaldia,Yes,Flood Risk Reduction,Earth,9.771,1.183,93210.0,1969.0,,0.69738,34.62277,Uncontrolled,08/12/2017,5.0,,High,Not Rated,08/12/2022,0.0711,41.4,592.0,
SOAD19126,Navaldia,Yes,Water Supply,Earth,16.804,0.981,300000.0,2005.0,,1.49917,13.31645,Uncontrolled,09/08/2022,5.0,,High,Not Rated,15/02/2022,0.1039,373.2,608.0,46.4
SOAD18444,Navaldia,Yes,Flood Risk Reduction,Earth,19.281,0.633,203960.0,1966.0,,0.26595,63.91896,,20/09/1977,,,Low,Not Rated,18/06/2014,0.1164,306.1,16.2,
SOAD20248,Navaldia,Yes,Flood Risk Reduction,Earth,16.719,1.243,163170.0,1964.0,,0.2758,53.2658,,,,,Low,Not Rated,18/06/2014,0.0674,306.6,17.2,
SOAD15800,Navaldia,Yes,Flood Risk Reduction,Earth,10.775,0.812,,1955.0,,0.4944699999999999,42.61264,Uncontrolled,29/05/2013,5.0,,High,Not Rated,18/06/2014,0.0724,26.9,924.3,
SOAD16043,Navaldia,Yes,Flood Risk Reduction,Earth,14.739,0.86,119665.0,1954.0,,0.4708299999999999,34.62277,Uncontrolled,26/04/2021,5.0,,High,Satisfactory,03/11/2021,0.0737,694.9,606.5,
SOAD18335,Navaldia,Yes,Flood Risk Reduction,Earth,11.85,1.662,262665.0,1961.0,2006S,0.40582,39.94935,Uncontrolled,09/06/2021,5.0,,High,Satisfactory,18/06/2014,0.0758,358.4,802.3,
SOAD19891,Navaldia,Yes,,Earth,9.676,0.88,,1963.0,1996H,1.31202,47.93922,Uncontrolled,22/02/2017,,10.83,High,Not Rated,22/02/2022,0.1016,712.1,185.6,
SOAD17479,Navaldia,Yes,Flood Risk Reduction,Earth,14.557,0.6,133250.0,1966.0,1992O,0.58312,37.28606,Uncontrolled,12/01/2021,5.0,,Significant,Fair,30/11/2017,0.1091,71.5,231.5,
SOAD16900,Navaldia,Yes,Recreation,Earth,8.551,0.433,,1950.0,2012S,2.33839,101.20502,Uncontrolled,18/12/2018,5.0,,High,Fair,31/08/2015,0.0876,105.3,885.6,6.2
SOAD05592,Navaldia,Yes,Flood Risk Reduction,Earth,11.366,0.867,188120.0,1969.0,,0.39203,37.28606,,,,,Low,Not Rated,18/06/2014,0.1202,657.5,10.1,
SOAD14914,Navaldia,Yes,Irrigation,Earth,7.843,0.139,,1913.0,,0.0,0.0,Uncontrolled,,,53.9,Significant,Not Rated,30/03/2015,0.1624,31.8,86.6,25.7
SOAD19695,Navaldia,Yes,Recreation,Earth,21.036,0.42,,1903.0,,1.01455,15.97974,,27/12/2019,1.0,,High,Fair,,0.1203,333.7,673.4,3.2
SOAD03134,Navaldia,Yes,,Earth,25.2,0.278,,,,1.86165,290.29861,Uncontrolled,,,,Low,Not Rated,12/05/2015,0.0812,57.4,19.9,
SOAD00655,Navaldia,Yes,Flood Risk Reduction,Earth,16.143,2.473,570000.0,1973.0,,0.0,37.28606,Uncontrolled,05/03/2019,5.0,,High,Fair,30/06/2020,0.0915,7.6,687.7,
SOAD03735,Navaldia,Yes,Flood Risk Reduction,Earth,15.527,0.821,53480.0,1957.0,,0.3152,50.60251,Uncontrolled,27/04/2021,5.0,,High,Satisfactory,03/11/2021,0.0508,154.4,596.2,
SOAD01307,Navaldia,Yes,Flood Risk Reduction,Earth,14.103,0.967,205410.0,1969.0,,0.38612,39.94935,Uncontrolled,20/09/1977,,,Low,Not Rated,18/06/2014,0.0627,307.8,19.4,
SOAD12563,Navaldia,Yes,Recreation,Earth,17.946,0.38,,1992.0,,1.14851,21.30632,Uncontrolled,15/03/2022,5.0,,Significant,Fair,31/08/2022,0.1008,105.6,105.6,6.6
SOAD10937,Navaldia,Yes,Water Supply,Earth,18.87,0.553,,1950.0,1982S,0.0,0.0,Uncontrolled,05/11/2019,2.0,4.67,High,Poor,29/01/2020,0.1277,11.9,892.4,48.0
SOAD14154,Navaldia,Yes,Water Supply,Earth,24.834,0.4,,1957.0,,0.85695,45.27593,,09/11/2020,1.0,,High,Poor,,0.1201,332.2,548.7,47.6
SOAD03216,Navaldia,Yes,Flood Risk Reduction,Earth,12.625,1.067,166870.0,1964.0,,0.55751,61.25567,Uncontrolled,14/06/2022,5.0,,Significant,Fair,08/12/2022,0.1245,259.1,388.6,
SOAD07197,Navaldia,Yes,Water Supply,Earth,15.26,0.423,,1918.0,1940S;1984H;1996S,1.34551,82.56199,Uncontrolled,05/06/2019,5.0,1.53,High,Fair,25/02/2020,0.0966,320.7,255.1,39.5
SOAD20631,Navaldia,Yes,Flood Risk Reduction,Earth,15.077,0.91,195970.0,1966.0,1982O,0.34869,45.27593,Uncontrolled,09/11/2020,5.0,,High,Fair,01/03/2021,0.0735,469.6,668.9,
SOAD16570,Navaldia,Yes,Recreation,Earth,11.125,0.122,,1965.0,,0.96333,42.61264,,26/08/2020,1.0,,High,Poor,,0.1234,672.0,582.7,8.9
SOAD02173,Navaldia,Yes,Flood Risk Reduction,Earth,10.092,1.05,151890.0,1967.0,1992O,0.37824,66.58225,Uncontrolled,26/02/2019,5.0,,High,Fair,23/10/2019,0.0721,98.5,541.9,
SOAD19423,Navaldia,Yes,Flood Risk Reduction,Earth,23.255,1.093,767569.0,1986.0,,0.24034,61.25567,Uncontrolled,22/01/2020,5.0,13.52,High,Satisfactory,01/07/2020,0.0945,26.5,135.8,
SOAD13312,Navaldia,Yes,Recreation,Earth,12.184,0.167,,1964.0,2001S;2006O,1.10123,15.97974,Uncontrolled,06/11/2020,1.0,,High,Fair,,0.1189,553.9,940.9,6.0
SOAD19400,Navaldia,Yes,Flood Risk Reduction,Earth,15.512,0.563,123080.0,1964.0,,0.34081,58.59238,Uncontrolled,23/01/2018,,,Low,Not Rated,18/06/2014,0.0714,597.1,17.3,
SOAD08813,Navaldia,Yes,Flood Risk Reduction,Earth,8.755,0.783,95000.0,1954.0,1959H;1993S,0.54766,39.94935,Uncontrolled,,,,Low,Not Rated,18/06/2014,0.0677,463.4,22.6,
SOAD10503,Navaldia,Yes,Flood Risk Reduction,Earth,17.751,0.732,154840.0,1966.0,,0.0,0.0,Uncontrolled,09/06/2016,5.0,,High,Not Rated,09/06/2021,0.1031,9.3,545.7,
SOAD01729,Navaldia,Yes,Other,Earth,4.299,4.8,,1964.0,1979O,2.45856,2.66329,,09/12/2019,5.0,,High,Fair,01/07/2020,0.0873,643.1,810.0,
SOAD00410,Navaldia,Yes,Flood Risk Reduction,Earth,9.143,0.655,74790.0,1966.0,,0.28171,39.94935,,,,,Low,Not Rated,18/06/2014,0.0884,572.0,6.8,
SOAD19050,Navaldia,Yes,Other,Earth,18.369,2.581,,1968.0,,1.17412,5.32658,,20/12/2018,5.0,4.79,High,Fair,20/11/2019,0.0911,543.2,398.1,
