ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD05814,Lyndrassia,Yes,Recreation,Earth,16.45,0.147,50000.0,1955.0,1987,0.06698,2.66329,Uncontrolled,15/12/2020,3.0,2.53,High,Satisfactory,19/12/2007,0.098,44.1,460.7,6.1
SOAD14764,Lyndrassia,Yes,Flood Risk Reduction,Earth,7.332,0.44,,1886.0,,,,,,,50.18,Low,,,0.0991,18.6,125.2,
SOAD14950,Lyndrassia,Yes,Recreation,Other,23.494,0.2,400000.0,1973.0,1996,0.55357,13.31645,Uncontrolled,22/09/2022,2.0,16.77,High,Satisfactory,21/12/2007,0.0749,551.7,282.1,5.7
SOAD08947,Lyndrassia,Yes,Fish and Wildlife Pond,Earth,16.779,0.466,0.0,1992.0,1991,0.3742999999999999,15.97974,Uncontrolled,01/12/2020,3.0,6.81,High,Satisfactory,19/12/2007,0.1012,149.5,161.4,
SOAD09550,Lyndrassia,Yes,Recreation,Earth,16.136,0.3,180000.0,1971.0,,0.69935,29.29619,Uncontrolled,02/12/2020,3.0,31.49,High,Satisfactory,21/12/2007,0.0999,628.5,228.1,8.2
SOAD13602,Lyndrassia,Yes,Irrigation,Earth,6.931,0.2,,1912.0,,,,,10/07/2021,5.0,48.98,High,Poor,09/09/2024,0.0861,627.6,206.1,44.5
SOAD08125,Lyndrassia,No,Irrigation,Earth,7.144,,0.0,1965.0,,1.34748,12211.18465,,20/06/1979,0.0,1.54,High,Not Rated,,0.0959,503.5,582.9,8.9
SOAD18305,Lyndrassia,Yes,Recreation,Earth,17.261,0.3,140000.0,1968.0,,0.39794,34.62277,Uncontrolled,23/02/2021,5.0,36.09,Low,Satisfactory,19/12/2007,0.0449,663.4,228.4,9.2
SOAD13393,Lyndrassia,Yes,Other,Earth,23.771,0.327,330000.0,1965.0,,0.65995,7.98987,Uncontrolled,02/02/2023,2.0,37.78,High,Satisfactory,21/12/2007,0.0852,221.7,220.7,
SOAD06449,Lyndrassia,Yes,Recreation,Earth,22.973,0.267,300000.0,1976.0,1994,0.52796,37.28606,Uncontrolled,15/09/2021,2.0,9.88,High,Satisfactory,21/12/2007,0.093,137.5,113.2,7.8
SOAD20520,Lyndrassia,No,Hydroelectric,Gravity,14.805,0.557,,1891.0,,3.44553,155392.31834,Controlled,19/07/2022,1.0,66.85,High,Poor,11/04/2023,0.1324,838.5,187.0,54.7
SOAD06409,Lyndrassia,No,Recreation,Earth,11.983,,0.0,1961.0,,0.89635,8985.94046,,25/06/1979,0.0,21.79,High,Not Rated,,0.0927,487.7,379.8,4.4
SOAD14522,Lyndrassia,Yes,Recreation,Earth,16.814,0.223,230000.0,1968.0,,0.79785,151.80753,Uncontrolled,15/09/2021,2.0,9.49,High,Satisfactory,21/12/2007,0.0979,278.4,133.9,3.5
SOAD16850,Lyndrassia,Yes,Irrigation,Earth,28.784,0.258,,1959.0,,0.39006,45.27593,Uncontrolled,13/10/2023,5.0,3.14,High,Poor,09/09/2024,0.0978,142.9,729.9,40.5
SOAD08820,Lyndrassia,Yes,Recreation,Earth,22.358,0.467,360000.0,1970.0,1991,0.5811499999999999,7.98987,Uncontrolled,07/04/2022,2.0,2.46,High,Satisfactory,21/12/2007,0.0993,431.9,614.3,3.9
SOAD16402,Lyndrassia,Yes,Water Supply,Earth,14.806,0.45,380000.0,1959.0,,0.8766499999999999,7.98987,Uncontrolled,15/07/2021,2.0,1.59,High,Satisfactory,19/12/2007,0.0867,96.3,947.5,43.6
SOAD11403,Lyndrassia,Yes,,,26.062,0.267,42000.0,2018.0,,0.4865899999999999,7.98987,Uncontrolled,22/03/2022,3.0,,Significant,Satisfactory,21/03/2018,0.1293,519.6,155.8,
SOAD11242,Lyndrassia,Yes,,Earth,28.57,0.292,,2012.0,,0.64813,15.97974,Uncontrolled,16/06/2022,2.0,7.59,High,Satisfactory,19/07/2012,0.0847,138.9,280.1,
SOAD19396,Lyndrassia,Yes,Fish and Wildlife Pond,Earth,15.325,,0.0,,,,0.0,,,0.0,,Significant,,,0.1118,54.3,325.8,
SOAD04527,Lyndrassia,Yes,Recreation,Earth,22.33,0.42,150000.0,1980.0,1989,0.41764,7.98987,Uncontrolled,26/07/2022,3.0,16.11,High,Satisfactory,21/12/2007,0.0875,344.4,104.8,5.8
SOAD14566,Lyndrassia,Yes,Irrigation,Earth,4.57,0.058,,1928.0,,0.8668,23.96961,Uncontrolled,,1.0,21.59,High,Not Rated,,0.0982,598.6,373.3,11.4
SOAD13125,Lyndrassia,Yes,Irrigation,Earth,29.619,0.217,,1958.0,,0.52205,95.87844,,21/05/1979,,33.26,Significant,,,0.1603,92.2,231.8,24.0
SOAD16750,Lyndrassia,Yes,Water Supply,Earth,9.214,0.035,,1908.0,1988,0.97515,10.65316,Controlled,27/08/2020,5.0,23.67,High,Satisfactory,07/04/2021,0.0471,673.6,301.9,43.6
SOAD13279,Lyndrassia,Yes,Irrigation,Earth,8.884,0.168,,1902.0,,,117.18476,,,,44.33,Significant,,,0.1011,322.2,74.0,9.2
SOAD08205,Lyndrassia,Yes,Irrigation,Earth,16.822,0.969,223573.0,1975.0,,1.03622,356.88086,Uncontrolled,08/06/2022,,7.93,Significant,,,0.1305,539.5,267.8,36.4
SOAD12509,Lyndrassia,Yes,Flood Risk Reduction,Earth,12.155,0.217,45071.0,1966.0,,0.0,13.31645,Uncontrolled,01/04/2020,5.0,0.0,High,Satisfactory,30/12/2020,0.0737,22.8,754.8,
SOAD17254,Lyndrassia,Yes,Water Supply,Earth,7.384,0.089,,1930.0,,1.05789,,,10/07/2019,5.0,21.32,High,Satisfactory,18/06/2018,0.0768,189.2,172.7,17.1
SOAD07633,Lyndrassia,No,Flood Risk Reduction,,9.347,0.333,0.0,1980.0,,0.11426,5651.50138,,01/02/1989,0.0,0.0,Low,Not Rated,,0.0798,9.2,137.1,
SOAD20069,Lyndrassia,No,Flood Risk Reduction,Earth,15.507,0.3,82447.0,1999.0,,0.03349,1419.53357,Uncontrolled,05/08/1999,2.0,,Low,Not Rated,,0.0607,26.3,5.2,
SOAD03771,Lyndrassia,Yes,Tailings,Other,25.688,0.4,400000.0,1978.0,,0.74466,2.66329,Uncontrolled,28/10/2021,2.0,3.09,High,Satisfactory,27/04/2009,0.0869,275.5,192.0,
SOAD15854,Lyndrassia,Yes,Water Supply,Earth,12.651,0.0,0.0,1979.0,,0.95151,15.97974,,23/05/2018,,0.0,Low,Satisfactory,04/12/2013,0.0669,555.1,293.0,37.0
SOAD17784,Lyndrassia,Yes,Recreation,Earth,11.964,0.767,200000.0,1968.0,,0.80376,37.28606,Uncontrolled,01/04/2021,3.0,10.02,Low,Satisfactory,19/12/2007,0.0675,447.8,130.6,8.8
SOAD00549,Lyndrassia,Yes,Irrigation,Earth,8.197,0.383,,1939.0,,0.87271,7.98987,Uncontrolled,27/05/2020,5.0,11.71,High,Fair,29/12/2020,0.0637,584.2,390.5,43.1
SOAD07341,Lyndrassia,No,,Gravity,6.673,0.598,49000.0,,,2.09411,0.0,,,5.0,,Low,Not Rated,,0.0962,562.3,16.4,
SOAD02030,Lyndrassia,Yes,Irrigation,Earth,8.687,0.233,,1941.0,,0.96727,,,,,0.0,Significant,,,0.134,67.5,324.6,40.1
SOAD15048,Lyndrassia,Yes,Irrigation,Earth,7.219,0.3,,1936.0,,,,,,,23.25,Low,,,0.0689,14.4,308.0,8.2
SOAD07261,Lyndrassia,No,Recreation,Earth,11.75,,0.0,1961.0,,0.93181,6330.64033,,20/09/1978,0.0,4.92,High,Not Rated,,0.1052,140.7,310.2,3.0
SOAD06874,Lyndrassia,Yes,Recreation,Earth,23.372,0.395,450000.0,1971.0,,0.4668899999999999,5.32658,Uncontrolled,08/12/2021,2.0,5.02,High,Satisfactory,21/12/2007,0.1019,675.2,115.5,3.6
SOAD11243,Lyndrassia,Yes,Flood Risk Reduction,Earth,4.692,0.26,,1966.0,,0.0,15.97974,Uncontrolled,01/04/2020,5.0,0.0,High,Satisfactory,30/12/2020,0.0561,14.1,597.4,
SOAD01037,Lyndrassia,Yes,Irrigation,Earth,10.826,0.733,,1939.0,,0.92393,7.98987,Uncontrolled,27/05/2020,5.0,18.78,High,Fair,29/12/2020,0.0764,393.4,217.0,16.0
SOAD06115,Lyndrassia,No,Recreation,Arch,8.009,,0.0,1954.0,,1.28641,271951.20519,,02/05/1979,0.0,1.64,High,Not Rated,,0.1214,550.9,923.6,4.5
SOAD08752,Lyndrassia,Yes,Flood Risk Reduction,Earth,16.754,0.167,75000.0,1977.0,,0.23049,77.23541,Uncontrolled,07/01/2021,3.0,10.57,Low,Satisfactory,19/12/2007,0.0598,9.7,451.6,
SOAD20048,Lyndrassia,Yes,Recreation,Earth,21.06,0.357,110000.0,1986.0,1984,0.9062,50.60251,Uncontrolled,26/07/2022,3.0,21.59,High,Satisfactory,21/12/2007,0.0776,595.8,345.1,5.5
SOAD15036,Lyndrassia,Yes,Water Supply,Earth,17.574,0.233,160000.0,1971.0,1986,0.28368,5.32658,Uncontrolled,02/03/2021,3.0,1.66,High,Satisfactory,21/12/2007,0.0804,419.1,347.6,11.3
SOAD00372,Lyndrassia,Yes,,Earth,26.494,0.4,0.0,2000.0,2000,0.46492,2.66329,Uncontrolled,18/01/2023,,0.0,High,Satisfactory,21/12/2007,0.0769,58.9,933.6,
SOAD13935,Lyndrassia,Yes,Recreation,Earth,19.751,0.323,180000.0,1926.0,,0.67768,13.31645,Uncontrolled,13/01/2021,3.0,0.0,High,Satisfactory,19/12/2007,0.0909,605.7,806.0,6.9
SOAD11866,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.402,0.105,,1960.0,,,,,,,0.0,Low,,,0.1034,14.1,473.0,
SOAD17297,Lyndrassia,Yes,Recreation,Earth,16.041,0.217,150000.0,1970.0,1992,0.71314,31.95948,Uncontrolled,07/03/2023,2.0,6.28,High,Satisfactory,21/12/2007,0.1026,704.3,299.4,3.3
SOAD03732,Lyndrassia,Yes,Irrigation,Earth,27.328,0.352,34629.0,1976.0,,0.60676,143.81766,Uncontrolled,15/06/2020,5.0,3.22,High,Satisfactory,18/12/2020,0.0508,419.0,323.1,16.0
SOAD09131,Lyndrassia,Yes,Tailings,Other,25.33,1.1,450000.0,1973.0,,0.64419,13.31645,Uncontrolled,18/06/2020,3.0,18.5,High,Not Rated,13/07/2020,0.0948,318.1,323.5,
SOAD11271,Lyndrassia,Yes,Tailings,Earth,28.443,0.387,170000.0,1980.0,,0.27186,26.6329,Uncontrolled,25/11/2020,3.0,10.09,High,Satisfactory,21/12/2007,0.1027,251.4,125.1,
SOAD17896,Lyndrassia,Yes,Flood Risk Reduction,Earth,15.579,0.367,170000.0,1975.0,,0.24625,37.28606,Controlled,07/04/2020,2.0,3.17,High,Satisfactory,05/05/2009,0.1007,132.5,259.1,
SOAD11122,Lyndrassia,Yes,,Earth,20.352,0.567,,,,0.81755,7.98987,Uncontrolled,10/06/2020,3.0,28.03,High,Satisfactory,15/07/2014,0.1021,348.1,153.9,
SOAD19377,Lyndrassia,Yes,Tailings,Earth,13.684,0.55,200000.0,1967.0,,1.14457,13.31645,Uncontrolled,11/01/2022,2.0,19.98,High,Satisfactory,21/12/2007,0.0797,323.6,245.3,
SOAD01016,Lyndrassia,Yes,,Earth,18.059,0.533,0.0,1991.0,,0.97318,18.64303,Uncontrolled,02/09/2020,3.0,,Significant,Satisfactory,21/12/2007,0.107,381.3,448.3,
SOAD16391,Lyndrassia,Yes,Tailings,Earth,17.108,0.367,100000.0,1969.0,,0.45901,23.96961,Uncontrolled,12/04/2022,3.0,10.89,High,Satisfactory,21/12/2007,0.0969,304.3,386.6,
SOAD18234,Lyndrassia,Yes,Recreation,Earth,28.363,0.29,130000.0,1992.0,1992,0.97515,15.97974,Uncontrolled,18/10/2022,2.0,0.0,High,Satisfactory,21/12/2007,0.0969,343.4,880.1,5.2
SOAD10767,Lyndrassia,No,Irrigation,Gravity,6.107,0.128,9000.0,,,1.69223,122.51134,Controlled,09/11/2019,5.0,,Low,Poor,09/11/2019,0.0826,646.9,17.2,29.7
SOAD17331,Lyndrassia,Yes,Tailings,Other,29.273,0.833,340000.0,1980.0,,0.48462,0.0,Uncontrolled,01/12/2022,3.0,1.58,High,Satisfactory,21/12/2007,0.078,650.8,277.3,
SOAD14985,Lyndrassia,No,Recreation,Earth,8.983,,0.0,1955.0,,1.20958,22715.20041,,,0.0,0.0,High,Not Rated,,0.1299,184.7,253.0,3.6
SOAD18244,Lyndrassia,Yes,Recreation,Earth,17.463,0.426,258700.0,1968.0,,0.68359,10.65316,Uncontrolled,04/11/2021,3.0,12.73,High,Satisfactory,21/12/2007,0.0902,182.1,285.5,8.8
SOAD11319,Lyndrassia,No,Recreation,Earth,7.945,,0.0,1963.0,,1.52281,29123.07615,,,0.0,25.9,Low,Not Rated,,0.0912,516.7,462.2,7.3
SOAD03587,Lyndrassia,Yes,Irrigation,Earth,14.366,0.317,,2004.0,,0.8293699999999999,21.30632,Uncontrolled,30/11/2022,5.0,2.33,Significant,Satisfactory,25/02/2008,0.0823,368.6,635.5,2.0
SOAD13757,Lyndrassia,Yes,Tailings,Earth,25.49,0.683,850000.0,1968.0,,0.54372,2.66329,Uncontrolled,25/05/2021,2.0,15.01,High,Satisfactory,21/12/2007,0.0882,344.3,101.8,
SOAD10189,Lyndrassia,Yes,Recreation,Earth,14.095,0.387,206000.0,1961.0,1989,1.28838,23.96961,Uncontrolled,06/04/2021,3.0,1.54,High,Satisfactory,19/12/2007,0.095,374.1,217.2,9.5
SOAD19179,Lyndrassia,No,Recreation,Earth,11.648,0.33,0.0,1962.0,,0.53584,6226.772019999999,,13/08/1990,0.0,4.83,High,Not Rated,,0.1025,362.9,413.8,5.9
SOAD01450,Lyndrassia,Yes,,Earth,25.935,0.267,,2012.0,,0.75845,13.31645,Uncontrolled,05/04/2022,2.0,3.7,High,Satisfactory,03/05/2012,0.092,670.1,823.7,
SOAD11012,Lyndrassia,No,Fish and Wildlife Pond,Earth,3.523,0.1,3870.0,1935.0,,2.91954,3406.34791,,03/10/2016,5.0,,Low,Poor,03/10/2016,0.0737,532.7,13.0,
SOAD13601,Lyndrassia,Yes,Irrigation,Earth,10.46,0.167,,1898.0,,0.66586,13.31645,,08/07/2019,5.0,33.0,High,Fair,17/08/2015,0.0963,127.6,115.2,25.2
SOAD06321,Lyndrassia,No,,,5.112,,0.0,1913.0,,,,,,0.0,0.0,Low,Not Available,,0.1009,18.6,771.8,
SOAD05987,Lyndrassia,Yes,,Earth,2.695,,0.0,1930.0,,,0.0,,,0.0,,Significant,,,0.1405,341.2,319.4,
SOAD04692,Lyndrassia,Yes,Recreation,Earth,20.669,0.615,0.0,1978.0,1993,1.09138,10.65316,Uncontrolled,26/10/2021,2.0,0.0,High,Satisfactory,10/02/2012,0.0745,521.2,398.5,7.3
SOAD03585,Lyndrassia,No,Recreation,Earth,16.554,0.126,66000.0,1971.0,,0.86286,66.58225,Uncontrolled,25/04/2021,1.0,9.62,High,Unsatisfactory,11/10/2019,0.1351,187.4,280.8,3.7
SOAD09227,Lyndrassia,Yes,Recreation,Earth,22.358,0.25,15000.0,1949.0,1986,0.78012,7.98987,Uncontrolled,29/12/2022,2.0,13.47,High,Satisfactory,21/12/2007,0.0955,64.4,183.1,8.7
SOAD14775,Lyndrassia,Yes,Other,Earth,7.321,0.267,,1976.0,,1.16821,5.32658,,15/07/2014,,58.31,High,Satisfactory,10/09/2015,0.0973,248.7,182.7,
SOAD09471,Lyndrassia,Yes,Flood Risk Reduction,Earth,20.215,0.3,35000.0,1977.0,,0.1812399999999999,39.94935,Uncontrolled,27/11/2022,3.0,11.5,High,Satisfactory,19/12/2007,0.0713,30.8,327.5,
SOAD14801,Lyndrassia,Yes,Water Supply,Earth,14.37,0.4,108800.0,1927.0,1997,1.78285,47.93922,Uncontrolled,17/09/2020,2.0,1.69,High,Satisfactory,19/12/2007,0.0904,655.3,842.5,15.6
SOAD11134,Lyndrassia,Yes,Recreation,Earth,25.615,0.533,200000.0,1979.0,1995,0.40779,5.32658,Uncontrolled,06/12/2022,3.0,9.22,High,Satisfactory,13/11/2019,0.1056,100.3,142.8,8.1
SOAD04369,Lyndrassia,Yes,Recreation,Earth,24.325,0.262,280000.0,1968.0,1987,0.69738,13.31645,Uncontrolled,25/10/2022,2.0,0.0,High,Unsatisfactory,19/12/2007,0.1628,170.6,114.6,7.0
SOAD02848,Lyndrassia,Yes,Recreation,Earth,16.217,0.317,205000.0,1978.0,,1.22337,194.42017,Uncontrolled,05/04/2022,2.0,0.0,High,Satisfactory,17/05/2010,0.1013,356.6,107.0,3.6
SOAD00902,Lyndrassia,Yes,,Earth,3.371,,0.0,1930.0,,,0.0,,,0.0,,Significant,,,0.1011,409.3,168.6,
SOAD19614,Lyndrassia,Yes,Tailings,Earth,30.611,0.167,27000.0,2001.0,2000,0.20488,0.0,Uncontrolled,07/09/2022,2.0,0.0,High,Satisfactory,04/03/2016,0.0855,30.5,541.9,
SOAD07459,Lyndrassia,Yes,Water Supply,Earth,20.397,0.147,,1908.0,1988,0.91211,10.65316,Controlled,27/08/2020,5.0,4.91,High,Satisfactory,07/04/2021,0.0537,397.4,811.1,52.0
SOAD11406,Lyndrassia,No,Other,Other,10.68,,0.0,1977.0,,0.90029,1222.45011,,21/10/1980,0.0,0.0,High,Not Rated,,0.1063,345.0,700.8,
SOAD12208,Lyndrassia,Yes,Other,Earth,33.417,0.1,,1954.0,,,,,,,4.75,Low,,,0.0842,12.1,880.3,
SOAD10213,Lyndrassia,Yes,Recreation,Earth,19.745,0.533,370000.0,1971.0,,0.87468,21.30632,Uncontrolled,17/05/2022,2.0,9.61,High,Satisfactory,19/12/2007,0.1002,692.7,326.2,8.8
SOAD19841,Lyndrassia,Yes,Recreation,Earth,19.922,0.132,70000.0,1960.0,,0.36839,7.98987,Uncontrolled,24/10/2019,5.0,43.49,Low,Satisfactory,19/12/2007,0.032,576.4,84.3,8.2
SOAD13294,Lyndrassia,Yes,Water Supply,Earth,10.911,0.107,,1960.0,,,,,,,13.0,Significant,,,0.1187,468.7,235.4,12.9
SOAD07214,Lyndrassia,Yes,Tailings,Other,26.434,0.367,150000.0,1957.0,,0.77027,2.66329,Uncontrolled,10/11/2022,3.0,1.59,High,Satisfactory,21/12/2007,0.0832,45.0,798.0,
SOAD13069,Lyndrassia,Yes,Recreation,Earth,17.077,0.483,260000.0,1965.0,1988,0.83134,15.97974,Uncontrolled,19/10/2021,2.0,0.0,High,Satisfactory,21/12/2007,0.1057,620.0,116.7,8.4
SOAD16679,Lyndrassia,No,Hydroelectric,Gravity,8.216,0.293,,1930.0,,3.15397,4735.32962,Uncontrolled,15/06/2022,3.0,0.0,Low,Satisfactory,11/04/2023,0.0684,914.1,939.2,94.9
SOAD09915,Lyndrassia,Yes,Irrigation,Earth,7.172,0.833,,1956.0,,1.46371,284.97203,,,,106.81,Low,,,0.1192,406.7,133.6,28.8
SOAD13876,Lyndrassia,Yes,Other,Earth,21.018,0.567,,1950.0,,0.91408,0.0,,24/02/2021,5.0,,Significant,Satisfactory,19/12/2007,0.0818,178.5,460.6,
SOAD19278,Lyndrassia,Yes,Recreation,Earth,16.872,0.267,100000.0,1965.0,1990,0.96727,50.60251,Uncontrolled,19/08/2022,2.0,18.49,High,Satisfactory,21/12/2007,0.0948,166.9,379.9,8.7
SOAD03714,Lyndrassia,Yes,Recreation,Earth,16.205,0.4,23000.0,1953.0,,1.95227,29.29619,Uncontrolled,30/09/2021,3.0,22.53,Significant,Unsatisfactory,19/10/2021,0.1731,123.6,191.5,5.7
SOAD15183,Lyndrassia,No,Irrigation,Rockfill,6.88,0.084,,1937.0,,1.22928,23.96961,,24/06/2020,5.0,33.03,High,Satisfactory,19/06/2018,0.0655,425.5,202.5,32.9
SOAD16383,Lyndrassia,Yes,Recreation,Earth,15.949,0.467,200000.0,1962.0,1995,1.90105,26.6329,Uncontrolled,12/05/2022,5.0,19.58,Low,Satisfactory,19/12/2007,0.0479,378.0,468.8,8.9
SOAD07763,Lyndrassia,No,,Earth,14.519,0.667,0.0,1940.0,,,,Controlled,02/06/2011,5.0,0.0,High,Not Available,,0.0953,873.2,681.5,
SOAD19775,Lyndrassia,No,Water Supply,Earth,11.415,,0.0,1949.0,,1.29626,23937.65052,,,0.0,28.3,Low,Not Rated,,0.0972,589.8,436.4,36.0
SOAD02422,Lyndrassia,Yes,Water Supply,Earth,32.863,0.407,184271.0,1971.0,,0.26004,90.55186,Uncontrolled,24/07/2020,5.0,3.11,High,Satisfactory,01/02/2021,0.0527,73.0,903.1,41.8
SOAD17771,Lyndrassia,Yes,Recreation,Earth,21.767,0.348,250000.0,1942.0,1986,0.71511,13.31645,Uncontrolled,15/02/2023,2.0,20.71,High,Unsatisfactory,15/03/2021,0.1453,451.3,185.6,4.0
SOAD00281,Lyndrassia,Yes,Recreation,Earth,26.27,0.45,552000.0,1981.0,,1.06971,10.65316,Uncontrolled,15/02/2023,2.0,10.72,High,Satisfactory,21/12/2007,0.0918,468.3,419.0,4.1
SOAD02259,Lyndrassia,No,Water Supply,Gravity,8.405,,0.0,1944.0,,1.91878,72201.7919,,,0.0,30.15,Low,Not Rated,,0.0864,683.6,187.8,16.8
SOAD07469,Lyndrassia,Yes,Recreation,Earth,18.916,0.4,420000.0,1968.0,,0.83134,111.85818,Uncontrolled,18/01/2023,2.0,1.61,High,Satisfactory,19/12/2007,0.0815,709.1,261.5,4.4
SOAD05221,Lyndrassia,Yes,Irrigation,Concrete,4.227,0.022,,1892.0,,1.99561,370.19731,Uncontrolled,,,36.49,Significant,,,0.1626,253.6,198.6,31.3
SOAD03280,Lyndrassia,Yes,Flood Risk Reduction,Earth,10.827,0.513,77963.0,1975.0,,1.92863,34.62277,Uncontrolled,03/09/2021,5.0,1.58,High,Satisfactory,19/02/2021,0.0599,531.7,149.4,
SOAD02242,Lyndrassia,Yes,Water Supply,Earth,16.636,0.2,33000.0,1967.0,,0.76633,58.59238,Uncontrolled,08/12/2022,3.0,32.89,Significant,Satisfactory,19/12/2007,0.1278,368.3,99.1,19.0
SOAD04842,Lyndrassia,Yes,Recreation,Earth,13.275,0.483,165600.0,1964.0,1988,1.22534,21.30632,Uncontrolled,17/06/2021,3.0,24.84,High,Satisfactory,21/12/2007,0.0959,363.8,282.6,4.5
SOAD07602,Lyndrassia,Yes,Recreation,Earth,18.696,0.433,0.0,1988.0,,1.6351,0.0,Uncontrolled,23/09/2021,2.0,11.63,High,Satisfactory,19/12/2007,0.0659,269.0,457.8,4.0
SOAD02393,Lyndrassia,Yes,Fish and Wildlife Pond,Earth,18.213,0.494,0.0,1991.0,,0.94757,21.30632,,13/07/2022,,11.04,Low,Satisfactory,19/12/2007,0.0734,366.2,329.0,
SOAD10606,Lyndrassia,No,Recreation,Earth,2.853,,0.0,1953.0,,6.30006,5225.37498,,08/10/1980,0.0,1.64,High,Not Rated,,0.1085,715.3,861.2,8.4
SOAD01668,Lyndrassia,Yes,Recreation,Earth,22.774,0.29,285000.0,1950.0,1998,0.9653,21.30632,Uncontrolled,27/05/2020,3.0,6.55,High,Satisfactory,21/12/2007,0.1054,89.7,149.7,3.3
SOAD13520,Lyndrassia,No,Flood Risk Reduction,Gravity,11.823,0.776,182821.0,1957.0,1957,3.18943,300.95177,Controlled,24/10/2017,5.0,85.73,Low,Poor,24/10/2017,0.0656,806.7,137.7,
SOAD03658,Lyndrassia,Yes,Recreation,Earth,15.987,0.213,,1968.0,,0.7013199999999999,141.15437,Uncontrolled,12/10/2022,,61.74,Low,,,0.0878,473.2,208.2,7.2
SOAD01378,Lyndrassia,Yes,Water Supply,Earth,15.609,0.533,190000.0,1925.0,1988,1.10714,74.57212,Uncontrolled,07/10/2020,2.0,10.93,High,Unsatisfactory,21/12/2007,0.1538,170.4,214.4,49.3
SOAD19085,Lyndrassia,Yes,Recreation,Earth,17.045,0.297,245000.0,1975.0,1987,0.72299,55.92909,Uncontrolled,18/01/2023,5.0,3.15,High,Satisfactory,19/12/2007,0.0804,469.3,225.6,8.9
SOAD01303,Lyndrassia,No,,,3.623,,0.0,1939.0,,,,,,0.0,0.0,Low,Not Available,,0.1162,20.5,138.6,
SOAD02068,Lyndrassia,Yes,Water Supply,Earth,17.597,0.433,300000.0,1980.0,,1.47159,26.6329,Uncontrolled,08/03/2022,3.0,0.0,High,Satisfactory,19/12/2007,0.1036,120.9,393.7,55.8
SOAD04812,Lyndrassia,No,Fish and Wildlife Pond,Earth,3.371,0.393,,1938.0,,3.8612,119.84805,Uncontrolled,23/09/2020,5.0,,Low,Poor,23/09/2020,0.0616,728.4,14.4,
SOAD16713,Lyndrassia,No,Hydroelectric,Concrete,25.439,0.453,186000.0,1965.0,,1.52084,147375.81544,Controlled,26/08/2020,1.0,21.9,High,Not Available,,0.0937,549.5,422.0,49.5
SOAD10394,Lyndrassia,Yes,Recreation,Earth,28.015,0.513,0.0,1999.0,1998,0.8687699999999999,10.65316,Uncontrolled,30/09/2021,3.0,1.63,High,Satisfactory,25/06/2009,0.069,107.8,429.6,6.6
SOAD03010,Lyndrassia,No,Irrigation,Earth,8.519,0.15,,1890.0,1905O;1930O,1.64101,250.34926,Uncontrolled,23/09/2020,5.0,,Low,Poor,23/09/2020,0.0714,301.0,10.7,18.5
SOAD20454,Lyndrassia,Yes,Recreation,Earth,20.345,0.125,30000.0,1965.0,1993,0.8766499999999999,37.28606,Uncontrolled,19/08/2021,3.0,8.08,High,Satisfactory,13/10/2015,0.1015,663.9,348.4,3.3
SOAD11953,Lyndrassia,Yes,Irrigation,Earth,5.425,0.177,,1969.0,,0.89438,103.86831,Uncontrolled,27/08/2014,,97.57,Significant,,,0.1542,163.5,139.3,11.4
SOAD11182,Lyndrassia,Yes,Water Supply,Earth,18.006,0.567,557171.0,1990.0,1990,1.41052,149.14424,Uncontrolled,01/03/2023,5.0,28.27,Low,Satisfactory,19/12/2007,0.0385,489.8,375.1,63.8
SOAD07239,Lyndrassia,Yes,Recreation,Earth,16.892,0.4,304000.0,1966.0,1989,1.11502,47.93922,Uncontrolled,08/02/2022,2.0,6.73,High,Satisfactory,21/12/2007,0.0833,607.0,412.8,7.5
SOAD06237,Lyndrassia,No,Flood Risk Reduction,Gravity,13.14,0.687,182650.4,1965.0,,2.57479,,Uncontrolled,29/08/2009,5.0,79.76,Low,Unsatisfactory,29/08/2009,0.0919,662.8,211.1,
SOAD10878,Lyndrassia,Yes,Other,Earth,24.268,0.365,,1976.0,,1.21943,5.32658,,15/07/2015,,55.99,High,Satisfactory,10/09/2015,0.1013,576.4,113.7,
SOAD03772,Lyndrassia,Yes,Flood Risk Reduction,Earth,19.411,0.567,,1955.0,,,,,19/08/2020,5.0,1.67,High,Satisfactory,02/12/2020,0.0676,583.1,195.0,
SOAD00272,Lyndrassia,No,Water Supply,Earth,8.994,,0.0,1957.0,,2.19064,181697.63367,,,0.0,1.58,High,Not Rated,,0.0953,702.7,264.8,6.1
SOAD07634,Lyndrassia,Yes,Tailings,Other,39.174,0.38,1800000.0,1968.0,,0.78603,21.30632,,14/04/2022,2.0,4.92,High,Satisfactory,21/12/2007,0.0971,606.7,193.3,
SOAD18543,Lyndrassia,Yes,Tailings,Other,27.601,1.233,1000000.0,1980.0,,1.46962,5.32658,Uncontrolled,02/02/2023,3.0,3.31,High,Satisfactory,21/12/2007,0.076,129.5,193.7,
