ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD04344,Flumevale,No,Irrigation,Earth,7.502,2.093,0.0,1970.0,,0.0,0.0,Uncontrolled,,6.0,0.0,Low,Not Available,,0.0865,20.3,372.6,7.9
SOAD02293,Flumevale,Yes,Irrigation,Earth,4.051,0.017,3556.0,1902.0,,0.91605,15.97974,Uncontrolled,28/06/2018,6.0,4.6,Low,Fair,05/11/2013,0.0562,573.6,268.4,4.0
SOAD06871,Flumevale,Yes,Flood Risk Reduction,Earth,10.541,0.962,,1960.0,,0.83922,50.60251,,20/07/2020,3.0,8.13,Low,Fair,03/08/2017,0.0851,565.0,263.7,
SOAD05744,Flumevale,Yes,Irrigation,Earth,12.388,0.298,85402.0,1950.0,,0.71314,87.88857,Uncontrolled,03/08/2021,2.0,1.69,Significant,Satisfactory,03/08/2021,0.1085,250.2,149.4,44.7
SOAD01749,Flumevale,Yes,Irrigation,Earth,31.741,0.263,285100.0,2005.0,,0.21867,0.0,Uncontrolled,21/06/2022,1.0,21.61,High,Fair,21/06/2022,0.1061,33.0,110.4,3.1
SOAD02483,Flumevale,Yes,Flood Risk Reduction,Multi-Arch,53.81,0.16,45049.0,1929.0,,0.22261,31.95948,,18/11/2021,1.0,3.06,High,Satisfactory,01/09/2017,0.0965,10.1,670.1,
SOAD16793,Flumevale,Yes,Irrigation,Earth,7.236,0.328,40052.0,1978.0,,0.69738,0.0,Controlled,30/08/2022,2.0,3.07,Significant,Satisfactory,30/08/2022,0.1262,55.2,853.0,25.7
SOAD00422,Flumevale,Yes,Flood Risk Reduction,Earth,35.135,0.193,500000.0,1981.0,,0.3664199999999999,50.60251,,10/08/2022,1.0,0.16,High,Satisfactory,01/09/2017,0.0831,279.0,577.5,
SOAD15207,Flumevale,Yes,Water Supply,Earth,5.962,1.067,18920.0,1890.0,,1.81634,10.65316,,22/06/2022,1.0,0.0,Low,Satisfactory,01/09/2017,0.0691,681.4,504.8,15.3
SOAD03097,Flumevale,Yes,Irrigation,Earth,10.399,0.579,41944.0,1899.0,,0.44719,0.0,Uncontrolled,16/03/2022,1.0,0.0,High,Satisfactory,16/03/2022,0.0867,444.3,628.9,20.5
SOAD04825,Flumevale,Yes,Other,Earth,23.36,0.217,162700.0,1985.0,,0.46098,,,29/03/2022,0.5,,Low,Satisfactory,01/09/2017,0.0604,680.3,17.2,
SOAD06470,Flumevale,Yes,Irrigation,Earth,7.118,1.0,,1942.0,1990;1990S,0.66783,69.24554,,01/07/2005,4.0,4.2,Significant,Not Available,,0.1007,347.6,923.3,20.2
SOAD06848,Flumevale,Yes,Fish and Wildlife Pond,Earth,7.355,0.297,25390.0,1985.0,2007O;2007S,0.83134,175.77714,Uncontrolled,12/09/2018,5.0,13.45,Low,Fair,12/09/2018,0.0597,540.0,108.8,
SOAD08475,Flumevale,Yes,Water Supply,Earth,19.723,0.333,,1982.0,,0.44128,0.0,Uncontrolled,02/11/2022,1.0,10.07,High,Satisfactory,02/11/2022,0.0941,367.5,208.9,24.6
SOAD01283,Flumevale,Yes,Water Supply,Rockfill,34.832,0.196,130000.0,1996.0,,0.21276,13.31645,Uncontrolled,06/07/2022,1.0,3.15,High,Satisfactory,06/07/2022,0.0986,24.4,396.6,63.8
SOAD03529,Flumevale,Yes,Water Supply,Earth,8.613,0.55,78771.0,1897.0,,0.69344,7.98987,Uncontrolled,15/07/2021,2.0,67.24,Significant,Satisfactory,15/07/2021,0.1362,35.1,75.1,15.5
SOAD10948,Flumevale,Yes,Flood Risk Reduction,Earth,16.309,0.515,33974.0,1902.0,2001,0.15957,66.58225,Uncontrolled,18/02/2020,1.0,0.0,High,Satisfactory,18/02/2020,0.1026,44.0,457.8,
SOAD19051,Flumevale,Yes,Irrigation,Earth,15.496,0.27,,1922.0,,1.0047,0.0,,04/10/1990,0.0,20.0,Low,Satisfactory,02/11/2021,0.0805,697.0,313.8,17.3
SOAD13108,Flumevale,Yes,Hydroelectric,Concrete,6.92,0.017,75.0,1928.0,,0.63434,,Uncontrolled,19/07/2023,1.0,17.3,High,Satisfactory,29/09/2023,0.1025,473.5,364.1,91.6
SOAD16538,Flumevale,Yes,Hydroelectric,Earth,47.392,0.212,,1901.0,,0.37233,5.32658,Uncontrolled,12/09/2024,1.0,9.59,High,Poor,19/09/2024,0.1082,111.8,345.2,94.1
SOAD04876,Flumevale,Yes,Flood Risk Reduction,Earth,15.688,0.633,1910.0,1982.0,,0.65404,45.27593,Uncontrolled,09/06/2021,3.0,6.29,Low,Satisfactory,07/04/2020,0.0646,389.8,200.7,
SOAD06866,Flumevale,Yes,Recreation,Earth,33.722,0.227,307411.0,1937.0,,0.28368,133.1645,Uncontrolled,02/09/2020,1.0,0.0,High,Not Rated,,0.1356,379.7,622.7,6.5
SOAD16281,Flumevale,Yes,Irrigation,Earth,24.624,0.807,,1973.0,,0.33884,7.98987,Uncontrolled,28/04/2022,1.0,0.0,High,Fair,28/04/2022,0.1146,223.0,896.4,28.3
SOAD02009,Flumevale,Yes,Fish and Wildlife Pond,Earth,6.368,2.287,150000.0,1892.0,1958S;1978H;1978S;1980F;2003F;2003S,0.54766,0.0,Uncontrolled,07/10/2021,2.0,1.61,Significant,Satisfactory,07/10/2021,0.1158,650.5,360.1,
SOAD03778,Flumevale,Yes,Irrigation,Earth,2.423,0.273,,1954.0,,0.69935,21.30632,,23/05/2022,6.0,9.96,Low,Not Rated,,0.0776,574.8,198.3,10.2
SOAD08865,Flumevale,Yes,Fish and Wildlife Pond,Earth,17.673,0.18,65605.0,1975.0,,0.65404,420.79982,Controlled,07/08/2019,6.0,48.82,Low,Not Rated,,0.0561,312.5,200.5,
SOAD16198,Flumevale,Yes,Water Supply,Earth,7.282,3.857,186400.0,1977.0,,0.76633,0.0,,20/10/2021,0.5,,Low,Satisfactory,01/09/2017,0.0686,121.0,23.1,36.6
SOAD11430,Flumevale,Yes,Other,Earth,7.443,0.51,0.0,1926.0,,1.33763,63.91896,,25/05/2022,1.0,2.3,Significant,Satisfactory,01/09/2017,0.116,394.8,948.9,
SOAD00572,Flumevale,Yes,Irrigation,Earth,16.799,0.36,0.0,1908.0,,0.33293,7.98987,Uncontrolled,30/03/2022,1.0,0.0,High,Satisfactory,30/03/2022,0.1048,223.8,175.7,19.0
SOAD10338,Flumevale,Yes,Irrigation,Earth,30.031,0.22,13200.0,1961.0,,0.34278,74.57212,,02/08/2022,6.0,44.7,Low,Not Rated,,0.0834,266.8,100.4,29.1
SOAD16501,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.693,0.3,,1977.0,,,,Uncontrolled,01/08/2011,10.0,,Low,Not Rated,,0.0417,11.3,17.3,
SOAD15902,Flumevale,Yes,Fish and Wildlife Pond,Earth,23.698,0.142,84451.0,1925.0,,0.50235,125.17463,Uncontrolled,31/08/2021,2.0,41.01,Significant,Satisfactory,31/08/2021,0.116,646.6,158.2,
SOAD10093,Flumevale,Yes,Irrigation,Earth,6.18,0.783,64412.0,1879.0,2004,0.91014,0.0,Uncontrolled,16/06/2022,2.0,11.28,Significant,Satisfactory,16/06/2022,0.1243,438.1,223.4,1.6
SOAD17106,Flumevale,Yes,Recreation,Earth,27.207,0.117,66747.0,1958.0,,0.44325,15.97974,Uncontrolled,29/06/2022,1.0,31.25,High,Fair,29/06/2022,0.0967,479.0,114.5,3.0
SOAD13244,Flumevale,Yes,Recreation,Earth,12.268,0.283,22100.0,1962.0,,0.70526,0.0,Uncontrolled,31/08/2021,2.0,46.08,Significant,Satisfactory,31/08/2021,0.1352,323.1,111.8,4.7
SOAD19887,Flumevale,Yes,Irrigation,Earth,16.858,0.347,85876.0,1972.0,,0.60282,21.30632,Uncontrolled,28/07/2022,1.0,30.36,High,Fair,28/07/2022,0.0953,335.9,108.5,17.5
SOAD17847,Flumevale,Yes,Hydroelectric,Concrete,74.296,0.26,50000.0,1970.0,,0.1851799999999999,55.92909,Uncontrolled,31/08/2023,1.0,30.78,Significant,Satisfactory,29/09/2023,0.1181,33.5,90.6,55.7
SOAD01046,Flumevale,Yes,Water Supply,Earth,15.709,0.26,70000.0,1870.0,,0.4708299999999999,,,06/10/2021,0.5,,Low,Satisfactory,01/09/2017,0.0702,111.4,20.5,25.7
SOAD05840,Flumevale,Yes,Debris Control,Arch,32.122,0.111,6700.0,1928.0,,0.4728,143.81766,,29/09/2021,1.0,8.25,High,Satisfactory,01/09/2017,0.0809,525.2,144.3,
SOAD12899,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.569,0.324,,1907.0,,0.2364,34.62277,,18/05/1989,0.0,61.87,Low,Satisfactory,15/11/2013,0.0589,39.8,184.8,
SOAD15060,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.637,1.067,,1904.0,,1.40461,0.0,,29/08/1990,0.0,41.67,Low,Not Rated,,0.0914,597.0,158.2,
SOAD01294,Flumevale,Yes,Water Supply,Earth,41.054,0.5,84300.0,1985.0,,0.19503,2.66329,,09/06/2022,1.0,23.04,High,Satisfactory,01/09/2017,0.0891,36.7,145.1,33.1
SOAD12251,Flumevale,Yes,Other,Earth,9.331,0.551,98919.0,1955.0,,1.30611,55.92909,,18/01/2022,1.0,,High,Satisfactory,01/09/2017,0.0893,416.2,573.8,
SOAD15525,Flumevale,Yes,Irrigation,Earth,10.108,0.277,3000.0,1943.0,,0.40779,5.32658,Uncontrolled,22/08/2023,1.0,1.63,High,Satisfactory,29/09/2023,0.0795,36.0,633.0,10.7
SOAD18941,Flumevale,Yes,Hydroelectric,Concrete,14.367,0.215,3500.0,1963.0,,0.88059,199.74675,Uncontrolled,13/08/2019,3.0,77.6,Low,Satisfactory,29/09/2023,0.0753,101.2,130.9,56.5
SOAD16012,Flumevale,No,Flood Risk Reduction,Earth,15.75,0.192,0.0,1941.0,,0.00788,34.62277,Uncontrolled,31/07/2020,5.0,,High,Not Available,,0.0498,16.7,581.9,
SOAD19504,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.008,0.5,,1883.0,1940,0.99682,66.58225,Uncontrolled,23/06/2017,3.0,3.23,High,Fair,23/06/2017,0.1164,333.9,327.1,
SOAD13902,Flumevale,Yes,Water Supply,Earth,17.68,0.075,12000.0,1888.0,,1.70405,26.6329,,05/04/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.0963,244.2,228.2,42.1
SOAD10722,Flumevale,Yes,Water Supply,Earth,12.423,0.64,55318.0,1924.0,,0.69738,13.31645,,22/06/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.1071,512.8,260.5,63.9
SOAD18621,Flumevale,Yes,Other,Earth,7.148,1.17,45500.0,1965.0,,1.63707,39.94935,,16/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.066,220.6,20.7,
SOAD15635,Flumevale,Yes,Irrigation,Earth,21.31,0.14,,1915.0,,0.48856,213.0632,Uncontrolled,18/07/2022,1.0,53.84,High,Fair,18/07/2022,0.1148,174.5,188.4,36.9
SOAD15399,Flumevale,Yes,Fish and Wildlife Pond,Earth,13.786,0.633,69899.0,1977.0,,0.8608899999999999,7.98987,Uncontrolled,29/10/2020,6.0,13.11,Low,Satisfactory,23/05/2022,0.0305,260.0,110.7,
SOAD11932,Flumevale,No,,Earth,28.467,0.265,341900.0,1991.0,1988,0.4334,66.58225,Controlled,17/09/2020,1.0,0.0,High,Not Available,,0.1425,350.0,298.9,
SOAD20586,Flumevale,No,Other,Rockfill,9.187,0.035,8000.0,1967.0,,0.8077,7.98987,Uncontrolled,29/07/2016,10.0,33.1,Low,Not Rated,,0.0758,405.3,116.4,
SOAD12172,Flumevale,Yes,Flood Risk Reduction,Earth,34.571,0.228,274000.0,1963.0,,0.50629,82.56199,,23/09/2021,1.0,1.66,High,Satisfactory,01/09/2017,0.0897,226.1,517.4,
SOAD17688,Flumevale,Yes,Water Supply,Earth,27.5,0.327,445600.0,1959.0,,0.52599,13.31645,,11/05/2022,1.0,0.64,High,Satisfactory,01/09/2017,0.1006,80.3,872.0,48.0
SOAD09878,Flumevale,Yes,Water Supply,Earth,38.002,0.35,2441969.0,1978.0,,0.38021,0.0,,22/09/2021,0.5,,Low,Satisfactory,01/09/2017,0.0714,379.5,20.1,57.3
SOAD18454,Flumevale,Yes,Water Supply,Earth,15.292,1.044,,2012.0,,0.26398,0.0,Uncontrolled,11/04/2022,1.0,6.29,High,Fair,11/04/2022,0.1092,529.8,393.2,27.0
SOAD01200,Flumevale,Yes,Water Supply,Gravity,28.533,0.077,67971.0,1973.0,,0.48068,15.97974,Uncontrolled,27/06/2022,1.0,67.85,High,Satisfactory,27/06/2022,0.0941,424.0,75.4,51.2
SOAD04471,Flumevale,Yes,Irrigation,Earth,24.368,0.21,37000.0,1955.0,1965,0.33293,85.22528,Uncontrolled,04/10/2022,1.0,38.78,High,Unsatisfactory,04/10/2022,0.146,225.3,91.2,5.2
SOAD17618,Flumevale,Yes,Irrigation,Earth,20.086,0.398,66800.0,1978.0,,0.43734,229.04294,Uncontrolled,08/07/2022,1.0,40.29,High,Unsatisfactory,08/07/2022,0.1516,476.8,51.3,16.5
SOAD17953,Flumevale,Yes,Flood Risk Reduction,Earth,29.938,0.742,608000.0,1968.0,,0.4925,,,20/04/2022,1.0,3.15,High,Satisfactory,01/09/2017,0.1022,392.8,547.7,
SOAD03239,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,16.808,0.137,,1966.0,,0.25216,,Uncontrolled,09/05/2023,4.0,48.17,Low,Poor,09/05/2023,0.07,97.4,222.7,
SOAD04114,Flumevale,Yes,Hydroelectric,Concrete,4.51,0.174,2500.0,1963.0,,0.92196,,Uncontrolled,13/08/2019,3.0,82.86,Low,Satisfactory,29/09/2023,0.0717,169.8,91.6,54.6
SOAD11735,Flumevale,Yes,Irrigation,Earth,6.071,0.358,52562.0,1919.0,,0.60282,0.0,Uncontrolled,19/09/2022,1.0,3.25,High,Satisfactory,19/09/2022,0.0884,411.7,535.8,9.3
SOAD08996,Flumevale,Yes,Recreation,Earth,34.137,0.373,315000.0,1953.0,1971F;1971H;1971M;1971O,0.41567,13.31645,Uncontrolled,23/05/2022,1.0,10.1,High,Fair,23/05/2022,0.1142,381.5,431.3,4.3
SOAD04261,Flumevale,Yes,Water Supply,Earth,5.123,0.342,8500.0,1922.0,,2.77376,271.65558,,07/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.071,451.3,8.8,32.0
SOAD19590,Flumevale,Yes,Water Supply,Rockfill,4.339,0.037,230.0,1938.0,,1.14654,7.98987,,22/06/2022,1.0,,Significant,Satisfactory,01/09/2017,0.1514,236.0,252.5,52.4
SOAD18089,Flumevale,Yes,Flood Risk Reduction,Gravity,47.391,0.113,41286.0,1922.0,,0.2955,111.85818,,26/10/2021,1.0,1.58,High,Satisfactory,01/09/2017,0.0958,420.8,346.7,
SOAD02441,Flumevale,Yes,Water Supply,Earth,19.003,0.104,52584.0,1964.0,2008,0.60676,0.0,Uncontrolled,21/04/2022,1.0,51.95,High,Satisfactory,21/04/2022,0.0993,206.1,222.5,66.7
SOAD12240,Flumevale,Yes,Water Supply,Earth,9.642,0.3,,1902.0,,0.69541,74.57212,Uncontrolled,13/09/2022,2.0,69.12,Significant,Fair,13/09/2022,0.1515,635.9,149.8,32.7
SOAD09008,Flumevale,Yes,Recreation,Gravity,23.698,0.088,2700.0,1929.0,,1.34945,2649.97355,Uncontrolled,21/06/2022,1.0,33.35,High,Unsatisfactory,21/06/2022,0.1535,150.4,144.8,4.0
SOAD03392,Flumevale,Yes,Water Supply,Earth,58.269,1.721,3070500.0,1954.0,,0.30929,0.0,,20/01/2022,1.0,0.16,High,Satisfactory,01/09/2017,0.0997,343.3,376.3,36.0
SOAD02646,Flumevale,Yes,Flood Risk Reduction,Earth,6.09,0.117,5000.0,1953.0,,1.65086,63.91896,,22/06/2022,0.5,0.0,Low,Satisfactory,01/09/2017,0.0812,228.7,223.1,
SOAD17705,Flumevale,Yes,Other,Earth,11.576,0.333,30000.0,1952.0,,0.61464,303.61506,,27/04/2022,1.0,12.39,Significant,Satisfactory,01/09/2017,0.1291,401.0,475.3,
SOAD10622,Flumevale,Yes,Other,Earth,22.877,0.667,,1979.0,,0.76239,7.98987,Uncontrolled,22/04/2021,2.0,40.32,Significant,Satisfactory,22/04/2021,0.1302,525.8,110.1,
SOAD02435,Flumevale,Yes,Hydroelectric,Earth,5.244,0.206,6000.0,1850.0,,0.7407199999999999,,,28/06/2022,1.0,40.31,High,Satisfactory,29/09/2023,0.0763,212.1,161.9,69.0
SOAD05697,Flumevale,Yes,Hydroelectric,Rockfill,15.695,0.15,14000.0,1850.0,,0.71511,2.66329,Uncontrolled,28/06/2022,1.0,38.31,High,Satisfactory,29/09/2023,0.091,667.6,197.1,77.8
SOAD11550,Flumevale,Yes,Water Supply,Multi-Arch,18.773,0.103,1364.0,1915.0,,0.6698,362.20744,,17/03/2022,1.0,3.09,Significant,Satisfactory,01/09/2017,0.1215,424.0,606.6,39.7
SOAD14127,Flumevale,Yes,Other,Other,11.144,0.2,0.0,2006.0,,3.82771,5022.96494,,18/01/2022,1.0,0.0,Significant,Satisfactory,01/09/2017,0.1107,845.0,424.6,
SOAD14710,Flumevale,Yes,Irrigation,Earth,8.423,1.353,79107.0,1895.0,,0.78406,873.55912,Uncontrolled,09/11/2012,6.0,40.9,Low,Unsatisfactory,04/10/2017,0.0981,508.3,149.6,18.6
SOAD17158,Flumevale,Yes,Flood Risk Reduction,Earth,4.823,1.333,376.0,2008.0,,1.31596,2.66329,,08/12/2021,0.5,,Low,Satisfactory,01/09/2017,0.079,533.6,11.1,
SOAD17583,Flumevale,Yes,Irrigation,Earth,20.799,0.064,32377.0,1951.0,,0.53584,95.87844,Uncontrolled,09/08/2021,2.0,41.5,Significant,Unsatisfactory,09/08/2021,0.1392,334.3,139.9,3.1
SOAD15799,Flumevale,Yes,Water Supply,Earth,21.045,0.667,45632.0,1964.0,,0.53781,0.0,Uncontrolled,27/09/2021,2.0,4.78,Significant,Satisfactory,27/09/2021,0.1323,583.8,215.9,35.5
SOAD16921,Flumevale,Yes,Irrigation,Earth,6.965,0.867,0.0,1902.0,,1.47159,15.97974,Uncontrolled,09/08/2022,1.0,19.02,High,Fair,09/08/2022,0.1059,114.6,318.0,13.5
SOAD15957,Flumevale,Yes,Other,Gravity,13.974,0.243,14300.0,1967.0,,0.8077,202.41004,,14/04/2022,1.0,5.5,High,Satisfactory,01/09/2017,0.112,330.1,419.9,
SOAD03961,Flumevale,Yes,Irrigation,Earth,9.23,0.35,33791.0,1917.0,2018,0.82346,7.98987,Uncontrolled,21/10/2019,6.0,12.53,Low,Satisfactory,13/07/2018,0.0391,428.6,142.3,30.5
SOAD18098,Flumevale,Yes,Recreation,Earth,21.821,0.167,102759.0,1968.0,,0.42749,13.31645,Uncontrolled,01/08/2022,1.0,36.54,High,Unsatisfactory,01/08/2022,0.1403,598.4,226.1,9.2
SOAD16561,Flumevale,No,Irrigation,Earth,4.529,0.277,0.0,1895.0,,0.0,0.0,Controlled,19/09/2012,5.0,23.17,High,Not Available,,0.1184,30.8,439.6,23.5
SOAD10982,Flumevale,Yes,Flood Risk Reduction,Earth,9.979,2.333,340000.0,2001.0,,0.4708299999999999,,,16/02/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.0974,62.9,771.9,
SOAD18163,Flumevale,Yes,Irrigation,Earth,23.959,0.333,5018.0,1971.0,,0.42552,119.84805,Uncontrolled,04/08/2022,1.0,49.62,High,Satisfactory,04/08/2022,0.1013,492.5,57.5,12.0
SOAD14169,Flumevale,Yes,Irrigation,Earth,14.383,1.652,194988.0,1985.0,,0.88256,5640.84822,Uncontrolled,20/07/2022,2.0,8.22,Significant,Unsatisfactory,20/07/2022,0.1704,250.8,124.4,46.0
SOAD11564,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.081,0.7,,1895.0,,1.13866,15.97974,,27/09/1990,0.0,62.91,Low,Satisfactory,04/06/2015,0.0598,292.1,68.2,
SOAD13644,Flumevale,Yes,Flood Risk Reduction,Earth,23.137,1.2,620000.0,1973.0,,0.00788,13.31645,Uncontrolled,29/06/2023,5.0,12.44,High,Not Available,,0.0544,9.5,110.8,
SOAD13577,Flumevale,Yes,Water Supply,Earth,20.895,0.383,24061.0,1956.0,,0.41567,63.91896,Controlled,04/10/2022,1.0,0.0,High,Satisfactory,04/10/2022,0.0889,420.8,554.2,33.5
SOAD14689,Flumevale,Yes,Water Supply,Earth,13.634,0.65,168731.0,2004.0,,0.43143,0.0,Uncontrolled,30/06/2022,1.0,1.66,High,Satisfactory,30/06/2022,0.0909,35.0,222.3,43.0
SOAD04861,Flumevale,Yes,Other,Earth,8.041,0.367,17014.0,1918.0,,1.13275,0.0,Uncontrolled,06/09/2019,6.0,16.97,Low,Not Rated,,0.0262,454.6,282.1,
SOAD09809,Flumevale,Yes,Fish and Wildlife Pond,Earth,10.736,0.25,,1902.0,,0.91605,13.31645,Uncontrolled,28/05/2021,2.0,0.0,Significant,Satisfactory,28/05/2021,0.125,383.4,551.5,
SOAD10328,Flumevale,Yes,Hydroelectric,Earth,13.423,0.071,6500.0,1850.0,,0.1772999999999999,2.66329,Uncontrolled,28/06/2022,1.0,38.39,High,Satisfactory,29/09/2023,0.1035,20.5,112.7,71.8
SOAD10815,Flumevale,Yes,Irrigation,Earth,13.263,0.5,121917.0,1900.0,1962H;1962M;1962S,0.87862,58.59238,Uncontrolled,19/10/2021,1.0,15.98,High,Fair,19/10/2021,0.0962,60.5,201.9,42.3
SOAD15966,Flumevale,No,Hydroelectric,Earth,2.932,0.105,100.0,1870.0,,0.73087,5.32658,Uncontrolled,18/08/2016,3.0,,Low,Satisfactory,29/09/2023,0.0669,250.0,14.9,
SOAD11088,Flumevale,Yes,Water Supply,Earth,14.814,0.195,93600.0,1999.0,,0.45507,2.66329,,24/05/2022,1.0,8.16,High,Satisfactory,01/09/2017,0.0824,529.9,356.0,34.1
SOAD19746,Flumevale,Yes,Water Supply,Earth,12.041,0.269,,1935.0,2004,0.7407199999999999,0.0,Uncontrolled,12/05/2022,1.0,0.0,High,Fair,12/05/2022,0.1124,215.0,408.2,18.2
SOAD16690,Flumevale,Yes,Water Supply,Gravity,24.774,0.087,16000.0,1890.0,,0.7328399999999999,103.86831,,02/11/2021,1.0,11.5,High,Satisfactory,01/09/2017,0.0931,252.0,456.1,11.5
SOAD15472,Flumevale,Yes,Hydroelectric,Rockfill,12.444,0.076,3000.0,1858.0,,0.91802,7.98987,Uncontrolled,12/08/2019,3.0,,Low,Satisfactory,29/09/2023,0.0703,50.1,12.2,
SOAD09304,Flumevale,Yes,Water Supply,Earth,19.2,1.3,900000.0,1973.0,,0.66192,10.65316,,24/05/2022,1.0,8.77,High,Satisfactory,01/09/2017,0.0776,168.0,385.2,35.0
SOAD18675,Flumevale,Yes,Irrigation,Earth,10.9,0.127,410.0,1958.0,,0.72299,21.30632,Uncontrolled,24/06/2022,1.0,11.57,High,Satisfactory,24/06/2022,0.109,546.4,409.3,13.7
SOAD12394,Flumevale,Yes,Other,Arch,58.912,0.207,47825.0,1949.0,,0.7328399999999999,399.4935,,11/07/2023,1.0,3.19,High,Poor,01/09/2017,0.1227,421.3,894.2,
SOAD16440,Flumevale,Yes,Hydroelectric,Concrete,53.018,0.165,19900.0,1923.0,,0.1832099999999999,8810.16332,Uncontrolled,02/08/2023,1.0,8.35,High,Satisfactory,29/09/2023,0.0839,28.8,212.4,88.7
SOAD09587,Flumevale,Yes,Recreation,Earth,10.076,1.618,80834.0,1970.0,,1.19185,0.0,,23/07/2019,6.0,61.64,Low,Unsatisfactory,05/06/2020,0.0748,54.5,118.0,5.3
SOAD19133,Flumevale,Yes,Irrigation,Earth,8.744,1.233,35000.0,1925.0,,0.71511,0.0,Uncontrolled,14/06/2022,1.0,4.63,High,Satisfactory,14/06/2022,0.0846,404.5,893.8,9.2
SOAD05605,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.635,0.633,,1912.0,1956,1.46371,21.30632,,30/03/2016,6.0,39.98,Low,Fair,02/10/2020,0.051,92.5,90.9,
SOAD18123,Flumevale,Yes,Recreation,Earth,26.065,0.134,75591.0,1963.0,,0.84119,125.17463,Uncontrolled,03/12/2021,2.0,28.66,Significant,Satisfactory,03/12/2021,0.1317,559.2,434.4,3.6
SOAD09155,Flumevale,Yes,Water Supply,Earth,26.467,0.447,480000.0,2000.0,,0.78603,,,25/05/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.0924,566.6,908.4,63.5
SOAD11955,Flumevale,Yes,Irrigation,Earth,39.797,0.557,22217.0,1958.0,,0.30732,42.61264,,31/08/2021,1.0,17.3,High,Fair,31/08/2021,0.1024,181.7,451.1,21.7
SOAD12939,Flumevale,Yes,Hydroelectric,Rockfill,74.141,0.486,,1967.0,,0.2167,7.98987,Uncontrolled,03/08/2022,1.0,4.65,High,Satisfactory,11/04/2023,0.1089,17.6,281.4,72.5
SOAD01694,Flumevale,Yes,Water Supply,Earth,7.011,1.033,38805.0,1906.0,2016,1.16427,7.98987,Uncontrolled,28/07/2021,2.0,6.53,Significant,Satisfactory,28/07/2021,0.1301,411.6,460.1,68.7
SOAD04194,Flumevale,Yes,Recreation,Earth,5.439,0.167,,1876.0,2009,1.36915,7.98987,Controlled,17/10/2014,6.0,0.0,Low,Satisfactory,15/10/2020,0.0318,170.2,692.3,8.0
SOAD10300,Flumevale,Yes,Flood Risk Reduction,Earth,9.243,2.567,295000.0,2016.0,,0.96333,1821.69036,Uncontrolled,02/08/2022,3.0,,High,Satisfactory,02/08/2022,0.0782,79.3,899.8,
SOAD13512,Flumevale,Yes,Water Supply,Earth,15.822,0.5,86044.0,1939.0,,0.4865899999999999,0.0,Uncontrolled,08/06/2022,1.0,3.15,High,Unsatisfactory,08/06/2022,0.1404,379.5,531.2,42.0
SOAD05468,Flumevale,Yes,Water Supply,Earth,15.248,0.618,154000.0,1968.0,,0.83134,13.31645,,25/05/2022,0.5,,Low,Satisfactory,01/09/2017,0.058,131.3,10.8,7.3
SOAD04090,Flumevale,Yes,Irrigation,Earth,12.825,0.25,63802.0,1893.0,1964H;1964M;1964S,0.7328399999999999,77.23541,Uncontrolled,19/10/2021,1.0,17.36,High,Fair,19/10/2021,0.1209,263.2,127.2,12.4
SOAD15146,Flumevale,Yes,Fish and Wildlife Pond,Earth,12.8,1.715,72546.0,1878.0,1979,0.77421,7.98987,Uncontrolled,31/08/2022,1.0,5.0,High,Satisfactory,31/08/2022,0.0667,84.5,475.7,
SOAD05057,Flumevale,Yes,Water Supply,Earth,9.564,3.667,700000.0,1984.0,,0.77421,,,31/08/2021,1.0,10.27,Significant,Satisfactory,01/09/2017,0.1227,405.6,428.2,16.0
SOAD09908,Flumevale,Yes,Water Supply,Earth,6.077,0.967,69302.0,1975.0,,3.46523,63.91896,,16/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0675,791.5,22.5,69.7
SOAD10829,Flumevale,Yes,Hydroelectric,Roller-Compacted Concrete,4.808,0.107,,1992.0,,2.92545,31.95948,Controlled,24/08/2023,1.0,13.89,High,Satisfactory,29/09/2023,0.0965,547.5,417.9,83.9
SOAD12810,Flumevale,Yes,Water Supply,Earth,5.202,0.351,19969.0,1977.0,,1.05001,0.0,,12/12/2016,6.0,12.53,Low,Fair,19/05/2022,0.0642,153.5,352.0,40.4
